,value,timestamp_sensor
12589,8.51,2020-11-16 05:14:09
12590,8.51,2020-11-16 05:34:09
12591,8.51,2020-11-16 05:54:09
12592,8.51,2020-11-16 06:14:10
12593,8.51,2020-11-16 06:34:10
12594,8.51,2020-11-16 06:54:10
12595,8.51,2020-11-16 07:14:10
12596,8.51,2020-11-16 07:34:11
12597,8.51,2020-11-16 07:54:11
12598,8.51,2020-11-16 08:14:11
12599,8.51,2020-11-16 08:34:11
12600,8.51,2020-11-16 08:54:12
12601,8.51,2020-11-16 09:14:12
12602,8.51,2020-11-16 09:34:12
12603,8.51,2020-11-16 09:54:12
12604,8.51,2020-11-16 10:14:12
12605,8.51,2020-11-16 10:34:13
12606,8.5,2020-11-16 10:54:13
12607,8.5,2020-11-16 11:14:13
12608,8.5,2020-11-16 11:34:13
12609,8.5,2020-11-16 11:54:14
12610,8.49,2020-11-16 12:14:14
12611,8.48,2020-11-16 12:34:14
12612,8.49,2020-11-16 12:54:15
12613,8.5,2020-11-16 13:14:15
12614,8.5,2020-11-16 13:34:15
12615,8.5,2020-11-16 13:54:15
12616,8.5,2020-11-16 14:14:15
12617,8.5,2020-11-16 14:34:16
12618,8.5,2020-11-16 14:54:16
12619,8.5,2020-11-16 15:14:16
12620,8.5,2020-11-16 15:34:16
12621,8.49,2020-11-16 15:54:17
12622,8.49,2020-11-16 16:14:17
12623,8.49,2020-11-16 16:34:17
12624,8.49,2020-11-16 16:54:17
12625,8.49,2020-11-16 17:14:17
12626,8.49,2020-11-16 17:34:18
12627,8.49,2020-11-16 17:54:18
12628,8.49,2020-11-16 18:14:18
12629,8.49,2020-11-16 18:34:18
12630,8.49,2020-11-16 18:54:18
12631,8.49,2020-11-16 19:14:19
12632,8.49,2020-11-16 19:34:19
12633,8.48,2020-11-16 19:54:19
12634,8.48,2020-11-16 20:14:20
12635,8.48,2020-11-16 20:34:20
12636,8.48,2020-11-16 20:54:20
12637,8.48,2020-11-16 21:14:20
12638,8.48,2020-11-16 21:34:21
12639,8.48,2020-11-16 21:54:21
12640,8.47,2020-11-16 22:14:21
12641,8.48,2020-11-16 22:34:21
12642,8.48,2020-11-16 22:54:21
12643,8.48,2020-11-16 23:14:22
12644,8.48,2020-11-16 23:34:22
12645,8.47,2020-11-16 23:54:22
12646,8.45,2020-11-17 00:14:22
12647,8.45,2020-11-17 00:34:22
12648,8.45,2020-11-17 00:54:23
12649,8.48,2020-11-17 01:14:23
12650,8.48,2020-11-17 01:34:23
12651,8.48,2020-11-17 01:54:23
12652,8.47,2020-11-17 02:14:23
12653,8.45,2020-11-17 02:34:24
12654,8.45,2020-11-17 02:54:24
12655,8.45,2020-11-17 03:14:24
12656,8.44,2020-11-17 03:34:24
12657,8.44,2020-11-17 03:54:25
12658,8.44,2020-11-17 04:14:25
12659,8.45,2020-11-17 04:34:25
12660,8.44,2020-11-17 04:54:25
12661,8.44,2020-11-17 05:14:26
12662,8.43,2020-11-17 05:34:26
12663,8.43,2020-11-17 05:54:26
12664,8.44,2020-11-17 06:14:26
12665,8.44,2020-11-17 06:34:27
12666,8.44,2020-11-17 06:54:27
12667,8.44,2020-11-17 07:14:27
12668,8.44,2020-11-17 07:34:27
12669,8.44,2020-11-17 07:54:27
12670,8.42,2020-11-17 08:14:28
12671,8.42,2020-11-17 08:34:28
12672,8.44,2020-11-17 08:54:28
12673,8.43,2020-11-17 09:14:28
12674,8.42,2020-11-17 09:34:29
12675,8.44,2020-11-17 09:54:29
12676,8.44,2020-11-17 10:14:29
12677,8.45,2020-11-17 10:34:29
12678,8.48,2020-11-17 10:54:30
12679,8.48,2020-11-17 11:14:30
12680,8.47,2020-11-17 11:34:30
12681,8.48,2020-11-17 11:54:30
12682,8.46,2020-11-17 12:14:31
12683,8.47,2020-11-17 12:34:31
12684,8.45,2020-11-17 12:54:31
12685,8.47,2020-11-17 13:14:31
12686,8.46,2020-11-17 13:34:32
12687,8.44,2020-11-17 13:54:32
12688,8.44,2020-11-17 14:14:32
12689,8.44,2020-11-17 14:34:32
12690,8.44,2020-11-17 14:54:32
12691,8.43,2020-11-17 15:14:33
12692,8.42,2020-11-17 15:34:33
12693,8.42,2020-11-17 15:54:33
12694,8.42,2020-11-17 16:14:33
12695,8.41,2020-11-17 16:34:34
12696,8.41,2020-11-17 16:54:34
12697,8.41,2020-11-17 17:14:34
12698,8.41,2020-11-17 17:34:34
12699,8.41,2020-11-17 17:54:35
12700,8.41,2020-11-17 18:14:35
12701,8.41,2020-11-17 18:34:35
12702,8.41,2020-11-17 18:54:35
12703,8.42,2020-11-17 19:14:35
12704,8.41,2020-11-17 19:34:35
12705,8.41,2020-11-17 19:54:36
12706,8.42,2020-11-17 20:14:36
12707,8.42,2020-11-17 20:34:36
12708,8.42,2020-11-17 20:54:36
12709,8.41,2020-11-17 21:14:37
12710,8.41,2020-11-17 21:34:37
12711,8.41,2020-11-17 21:54:37
12712,8.42,2020-11-17 22:14:37
12713,8.42,2020-11-17 22:34:38
12714,8.41,2020-11-17 22:54:38
12715,8.43,2020-11-17 23:14:38
12716,8.43,2020-11-17 23:34:38
12717,8.44,2020-11-17 23:54:38
12718,8.44,2020-11-18 00:14:39
12719,8.44,2020-11-18 00:34:39
12720,8.44,2020-11-18 00:54:39
12721,8.44,2020-11-18 01:14:39
12722,8.44,2020-11-18 01:34:40
12723,8.44,2020-11-18 01:54:40
12724,8.44,2020-11-18 02:14:40
12725,8.44,2020-11-18 02:34:40
12726,8.44,2020-11-18 02:54:40
12727,8.44,2020-11-18 03:14:41
12728,8.43,2020-11-18 03:34:41
12729,8.44,2020-11-18 03:54:41
12730,8.44,2020-11-18 04:14:42
12731,8.43,2020-11-18 04:34:42
12732,8.44,2020-11-18 04:54:42
12733,8.44,2020-11-18 05:14:42
12734,8.44,2020-11-18 05:34:43
12735,8.44,2020-11-18 05:54:43
12736,8.44,2020-11-18 06:14:43
12737,8.44,2020-11-18 06:34:43
12738,8.44,2020-11-18 07:14:16
12739,8.44,2020-11-18 07:34:17
12740,8.44,2020-11-18 07:54:17
12741,8.44,2020-11-18 08:14:17
12742,8.44,2020-11-18 08:34:17
12743,8.44,2020-11-18 08:54:17
12744,8.44,2020-11-18 09:14:17
12745,8.44,2020-11-18 09:34:18
12746,8.45,2020-11-18 09:54:18
12747,8.49,2020-11-18 10:14:18
12748,8.5,2020-11-18 10:34:18
12749,8.5,2020-11-18 10:54:19
12750,8.51,2020-11-18 11:14:19
12751,8.52,2020-11-18 11:34:19
12752,8.54,2020-11-18 11:54:19
12753,8.55,2020-11-18 12:14:20
12754,8.54,2020-11-18 12:34:20
12755,8.53,2020-11-18 12:54:20
12756,8.53,2020-11-18 13:14:20
12757,8.53,2020-11-18 13:34:21
12758,8.51,2020-11-18 13:54:21
12759,8.54,2020-11-18 14:14:21
12760,8.51,2020-11-18 14:34:21
12761,8.52,2020-11-18 14:54:21
12762,8.53,2020-11-18 15:14:22
12763,8.53,2020-11-18 15:34:22
12764,8.52,2020-11-18 15:54:22
12765,8.52,2020-11-18 16:14:22
12766,8.51,2020-11-18 16:34:23
12767,8.52,2020-11-18 16:54:23
12768,8.51,2020-11-18 17:14:23
12769,8.51,2020-11-18 17:34:23
12770,8.51,2020-11-18 17:54:24
12771,8.51,2020-11-18 18:14:24
12772,8.51,2020-11-18 18:34:24
12773,8.51,2020-11-18 18:54:24
12774,8.51,2020-11-18 19:14:25
12775,8.5,2020-11-18 19:34:25
12776,8.51,2020-11-18 19:54:25
12777,8.51,2020-11-18 20:14:25
12778,8.5,2020-11-18 20:34:25
12779,8.5,2020-11-18 20:54:26
12780,8.5,2020-11-18 21:14:26
12781,8.5,2020-11-18 21:34:26
12782,8.5,2020-11-18 21:54:26
12783,8.5,2020-11-18 22:14:27
12784,8.5,2020-11-18 22:34:27
12785,8.49,2020-11-18 22:54:27
12786,8.49,2020-11-18 23:14:27
12787,8.49,2020-11-18 23:54:28
12788,8.49,2020-11-18 23:34:28
12789,8.49,2020-11-19 00:14:28
12790,8.49,2020-11-19 00:34:28
12791,8.48,2020-11-19 00:54:29
12792,8.48,2020-11-19 01:14:29
12793,8.48,2020-11-19 01:34:29
12794,8.48,2020-11-19 01:54:29
12795,8.48,2020-11-19 02:14:30
12796,8.48,2020-11-19 02:34:30
12797,8.48,2020-11-19 02:54:30
12798,8.48,2020-11-19 03:14:30
12799,8.48,2020-11-19 03:34:31
12800,8.48,2020-11-19 03:54:31
12801,8.48,2020-11-19 04:14:31
12802,8.48,2020-11-19 04:34:31
12803,8.48,2020-11-19 05:14:32
12804,8.48,2020-11-19 04:54:32
12805,8.48,2020-11-19 05:34:32
12806,8.47,2020-11-19 05:54:32
12807,8.48,2020-11-19 06:14:33
12808,8.47,2020-11-19 06:34:33
12809,8.44,2020-11-19 06:54:33
12810,8.44,2020-11-19 07:14:33
12811,8.43,2020-11-19 07:34:33
12812,8.42,2020-11-19 07:54:34
12813,8.41,2020-11-19 08:14:34
12814,8.41,2020-11-19 08:34:34
12815,8.41,2020-11-19 08:54:34
12816,8.4,2020-11-19 09:14:35
12817,8.41,2020-11-19 09:34:35
12818,8.4,2020-11-19 09:54:35
12819,8.4,2020-11-19 10:14:35
12820,8.4,2020-11-19 10:34:36
12821,8.4,2020-11-19 10:54:36
12822,8.4,2020-11-19 11:14:36
12823,8.4,2020-11-19 11:34:36
12824,8.4,2020-11-19 11:54:36
12825,8.4,2020-11-19 12:14:37
12826,8.39,2020-11-19 12:34:37
12827,8.39,2020-11-19 12:54:37
12828,8.38,2020-11-19 13:14:38
12829,8.38,2020-11-19 13:34:38
12830,8.38,2020-11-19 13:54:38
12831,8.38,2020-11-19 14:14:38
12832,8.37,2020-11-19 14:34:38
12833,8.37,2020-11-19 14:54:39
12834,8.37,2020-11-19 15:14:39
12835,8.37,2020-11-19 15:34:39
12836,8.37,2020-11-19 15:54:39
12837,8.36,2020-11-19 16:14:40
12838,8.36,2020-11-19 16:34:40
12839,8.36,2020-11-19 16:54:40
12840,8.36,2020-11-19 17:14:40
12841,8.35,2020-11-19 17:34:41
12842,8.35,2020-11-19 17:54:41
12843,8.35,2020-11-19 18:14:41
12844,8.35,2020-11-19 18:34:41
12845,8.35,2020-11-19 18:54:42
12846,8.35,2020-11-19 19:14:42
12847,8.35,2020-11-19 19:34:42
12848,8.35,2020-11-19 20:14:42
12849,8.35,2020-11-19 19:54:42
12850,8.35,2020-11-19 20:34:43
12851,8.35,2020-11-19 22:14:44
12852,8.35,2020-11-19 21:54:44
12853,8.35,2020-11-19 21:34:43
12854,8.35,2020-11-19 21:14:43
12855,8.35,2020-11-19 20:54:43
12856,8.34,2020-11-20 00:14:45
12857,8.35,2020-11-19 23:54:45
12858,8.35,2020-11-19 23:34:45
12859,8.35,2020-11-19 23:14:44
12860,8.35,2020-11-19 22:54:44
12861,8.35,2020-11-19 22:34:44
12862,8.34,2020-11-20 01:54:46
12863,8.34,2020-11-20 01:34:46
12864,8.34,2020-11-20 01:14:46
12865,8.34,2020-11-20 00:54:46
12866,8.34,2020-11-20 00:34:45
12867,8.34,2020-11-20 02:34:47
12868,8.34,2020-11-20 02:14:47
12869,8.34,2020-11-20 03:14:47
12870,8.34,2020-11-20 02:54:47
12871,8.33,2020-11-20 04:54:49
12872,8.33,2020-11-20 04:34:49
12873,8.34,2020-11-20 04:14:48
12874,8.33,2020-11-20 03:54:48
12875,8.33,2020-11-20 03:34:47
12876,8.33,2020-11-20 07:14:51
12877,8.33,2020-11-20 06:54:50
12878,8.33,2020-11-20 06:34:50
12879,8.33,2020-11-20 06:14:50
12880,8.33,2020-11-20 05:54:50
12881,8.33,2020-11-20 05:34:49
12882,8.33,2020-11-20 05:14:49
12883,8.33,2020-11-20 07:34:51
12884,8.33,2020-11-20 07:54:51
12885,8.33,2020-11-20 08:14:51
12886,8.33,2020-11-20 08:34:51
12887,8.33,2020-11-20 10:54:53
12888,8.33,2020-11-20 10:34:53
12889,8.33,2020-11-20 10:14:53
12890,8.33,2020-11-20 09:54:52
12891,8.33,2020-11-20 09:34:52
12892,8.33,2020-11-20 09:14:52
12893,8.32,2020-11-20 08:54:52
12894,8.33,2020-11-20 11:34:54
12895,8.33,2020-11-20 11:14:53
12896,8.32,2020-11-20 12:14:54
12897,8.33,2020-11-20 11:54:54
12898,8.32,2020-11-20 12:54:55
12899,8.32,2020-11-20 12:34:54
12900,8.31,2020-11-20 13:14:55
12901,8.26,2020-11-20 14:14:55
12902,8.26,2020-11-20 13:54:55
12903,8.3,2020-11-20 13:34:55
12904,8.23,2020-11-20 14:54:56
12905,8.24,2020-11-20 14:34:56
12906,8.2,2020-11-20 15:54:57
12907,8.23,2020-11-20 15:34:56
12908,8.23,2020-11-20 15:14:56
12909,8.2,2020-11-20 16:14:57
12910,8.09,2020-11-20 16:34:57
12911,8.13,2020-11-20 16:54:57
12912,8.11,2020-11-20 17:34:58
12913,8.13,2020-11-20 17:14:57
12914,8.26,2020-11-20 18:14:58
12915,8.22,2020-11-20 17:54:58
12916,8.28,2020-11-20 18:34:58
12917,8.32,2020-11-20 19:14:59
12918,8.3,2020-11-20 18:54:59
12919,8.32,2020-11-20 19:34:59
12920,8.32,2020-11-20 20:15:00
12921,8.33,2020-11-20 19:54:59
12922,8.32,2020-11-20 20:35:00
12923,8.3,2020-11-20 20:55:00
12924,8.29,2020-11-20 21:15:00
12925,8.26,2020-11-20 21:35:00
12926,8.26,2020-11-20 21:55:01
12927,8.26,2020-11-20 22:15:01
12928,8.26,2020-11-20 22:35:01
12929,8.25,2020-11-20 22:55:01
12930,8.23,2020-11-20 23:15:02
12931,8.24,2020-11-20 23:35:02
12932,8.23,2020-11-21 00:15:02
12933,8.23,2020-11-20 23:55:02
12934,8.23,2020-11-21 00:35:03
12935,8.23,2020-11-21 01:15:03
12936,8.23,2020-11-21 00:55:03
12937,8.23,2020-11-21 01:55:03
12938,8.23,2020-11-21 01:35:03
12939,8.21,2020-11-21 02:15:04
12940,8.2,2020-11-21 02:55:04
12941,8.21,2020-11-21 02:35:04
12942,8.21,2020-11-21 03:15:04
12943,8.2,2020-11-21 03:55:05
12944,8.21,2020-11-21 03:35:05
12945,8.21,2020-11-21 04:15:05
12946,8.22,2020-11-21 04:35:05
12947,8.21,2020-11-21 05:15:06
12948,8.21,2020-11-21 04:55:06
12949,8.2,2020-11-21 05:35:06
12950,8.2,2020-11-21 05:55:06
12951,8.2,2020-11-21 06:15:07
12952,8.17,2020-11-21 06:35:07
12953,8.17,2020-11-21 06:55:07
12954,8.19,2020-11-21 07:15:07
12955,8.17,2020-11-21 07:35:07
12956,8.17,2020-11-21 08:15:08
12957,8.17,2020-11-21 07:55:08
12958,8.17,2020-11-21 09:15:09
12959,8.17,2020-11-21 08:55:08
12960,8.17,2020-11-21 08:35:08
12961,8.12,2020-11-21 09:35:09
12962,8.14,2020-11-21 09:55:09
12963,8.13,2020-11-21 10:15:09
12964,8.16,2020-11-21 10:35:09
12965,8.16,2020-11-21 10:55:10
12966,8.16,2020-11-21 11:15:10
12967,8.16,2020-11-21 11:35:10
12968,8.16,2020-11-21 11:55:10
12969,8.16,2020-11-21 12:15:11
12970,8.16,2020-11-21 12:35:11
12971,8.16,2020-11-21 13:15:11
12972,8.16,2020-11-21 12:55:11
12973,8.15,2020-11-21 13:55:12
12974,8.16,2020-11-21 13:35:12
12975,8.15,2020-11-21 14:15:12
12976,8.13,2020-11-21 14:35:12
12977,8.14,2020-11-21 14:55:12
12978,8.14,2020-11-21 15:15:13
12979,8.13,2020-11-21 15:35:13
12980,8.13,2020-11-21 15:55:13
12981,8.13,2020-11-21 16:15:13
12982,8.16,2020-11-21 16:35:14
12983,8.2,2020-11-21 17:15:14
12984,8.17,2020-11-21 16:55:14
12985,8.2,2020-11-21 17:35:14
12986,8.2,2020-11-21 17:55:15
12987,8.21,2020-11-21 18:15:15
12988,8.22,2020-11-21 18:35:15
12989,8.23,2020-11-21 18:55:15
12990,8.23,2020-11-21 19:15:16
12991,8.23,2020-11-21 19:35:16
12992,8.24,2020-11-21 20:15:16
12993,8.23,2020-11-21 19:55:16
12994,8.24,2020-11-21 20:35:16
12995,8.23,2020-11-21 21:15:17
12996,8.24,2020-11-21 20:55:17
12997,8.22,2020-11-21 22:15:18
12998,8.23,2020-11-21 21:55:17
12999,8.24,2020-11-21 21:35:17
13000,8.23,2020-11-21 22:35:18
13001,8.21,2020-11-21 23:15:18
13002,8.22,2020-11-21 22:55:18
13003,8.21,2020-11-22 00:15:19
13004,8.21,2020-11-21 23:55:19
13005,8.22,2020-11-21 23:35:19
13006,8.21,2020-11-22 00:35:19
13007,8.2,2020-11-22 00:55:19
13008,8.2,2020-11-22 01:15:20
13009,8.2,2020-11-22 01:35:20
13010,8.2,2020-11-22 01:55:20
13011,8.17,2020-11-22 02:15:20
13012,8.17,2020-11-22 02:55:21
13013,8.17,2020-11-22 02:35:21
13014,8.16,2020-11-22 03:15:21
13015,8.16,2020-11-22 03:35:21
13016,8.15,2020-11-22 03:55:21
13017,8.15,2020-11-22 04:15:22
13018,8.11,2020-11-22 05:15:23
13019,8.13,2020-11-22 04:55:22
13020,8.13,2020-11-22 04:35:22
13021,8.09,2020-11-22 06:15:23
13022,8.1,2020-11-22 05:55:23
13023,8.11,2020-11-22 05:35:23
13024,8.09,2020-11-22 06:55:24
13025,8.09,2020-11-22 06:35:24
13026,8.1,2020-11-22 07:15:24
13027,8.1,2020-11-22 07:55:25
13028,8.09,2020-11-22 07:35:24
13029,8.1,2020-11-22 08:15:25
13030,8.1,2020-11-22 09:15:26
13031,8.1,2020-11-22 08:55:26
13032,8.09,2020-11-22 08:35:25
13033,8.16,2020-11-22 11:35:27
13034,8.16,2020-11-22 11:15:27
13035,8.15,2020-11-22 10:55:27
13036,8.14,2020-11-22 10:35:27
13037,8.13,2020-11-22 10:15:26
13038,8.12,2020-11-22 09:55:26
13039,8.1,2020-11-22 09:35:26
13040,8.16,2020-11-22 11:55:28
13041,8.15,2020-11-22 12:15:28
13042,8.14,2020-11-22 12:35:28
13043,8.14,2020-11-22 12:55:28
13044,8.13,2020-11-22 13:15:29
13045,8.13,2020-11-22 13:35:29
13046,8.12,2020-11-22 13:55:29
13047,8.11,2020-11-22 14:15:29
13048,8.1,2020-11-22 14:35:29
13049,8.11,2020-11-22 14:55:30
13050,8.1,2020-11-22 15:15:30
13051,8.09,2020-11-22 15:35:30
13052,8.09,2020-11-22 15:55:30
13053,8.09,2020-11-22 16:15:31
13054,8.09,2020-11-22 16:35:31
13055,8.1,2020-11-22 16:55:31
13056,8.1,2020-11-22 17:15:31
13057,8.1,2020-11-22 17:35:31
13058,8.1,2020-11-22 17:55:32
13059,8.1,2020-11-22 18:15:32
13060,8.1,2020-11-22 18:35:32
13061,8.09,2020-11-22 18:55:32
13062,8.09,2020-11-22 19:15:33
13063,8.09,2020-11-22 19:35:33
13064,8.09,2020-11-22 19:55:33
13065,8.09,2020-11-22 20:15:33
13066,8.09,2020-11-22 20:35:34
13067,8.09,2020-11-22 20:55:34
13068,8.08,2020-11-22 21:15:34
13069,8.08,2020-11-22 21:35:35
13070,8.08,2020-11-22 21:55:35
13071,8.07,2020-11-22 22:15:35
13072,8.06,2020-11-22 22:35:35
13073,8.06,2020-11-22 22:55:35
13074,8.06,2020-11-22 23:15:36
13075,8.03,2020-11-22 23:35:36
13076,8.03,2020-11-22 23:55:36
13077,8.02,2020-11-23 00:15:36
13078,8.02,2020-11-23 00:35:37
13079,8.02,2020-11-23 00:55:37
13080,8.0,2020-11-23 01:15:37
13081,8.0,2020-11-23 01:35:37
13082,7.99,2020-11-23 01:55:38
13083,7.99,2020-11-23 02:15:38
13084,7.98,2020-11-23 02:35:38
13085,7.97,2020-11-23 02:55:38
13086,7.97,2020-11-23 03:15:38
13087,7.96,2020-11-23 03:35:39
13088,7.95,2020-11-23 03:55:39
13089,7.95,2020-11-23 04:15:39
13090,7.94,2020-11-23 04:35:39
13091,7.94,2020-11-23 04:55:40
13092,7.93,2020-11-23 05:15:40
13093,7.9,2020-11-23 06:15:41
13094,7.92,2020-11-23 05:55:40
13095,7.92,2020-11-23 05:35:40
13096,7.89,2020-11-23 06:35:41
13097,7.89,2020-11-23 06:55:41
13098,7.87,2020-11-23 07:15:41
13099,7.85,2020-11-23 07:35:42
13100,7.85,2020-11-23 07:55:42
13101,7.85,2020-11-23 08:15:42
13102,7.85,2020-11-23 08:35:42
13103,7.85,2020-11-23 08:55:42
13104,7.85,2020-11-23 09:15:43
13105,7.85,2020-11-23 09:35:43
13106,7.85,2020-11-23 09:55:43
13107,7.85,2020-11-23 10:15:43
13108,7.86,2020-11-23 10:35:44
13109,7.86,2020-11-23 10:55:44
13110,7.86,2020-11-23 11:15:44
13111,7.85,2020-11-23 11:35:44
13112,7.86,2020-11-23 11:55:45
13113,7.86,2020-11-23 12:15:45
13114,7.85,2020-11-23 12:35:45
13115,7.85,2020-11-23 12:55:45
13116,7.85,2020-11-23 13:15:45
13117,7.84,2020-11-23 13:35:46
13118,7.83,2020-11-23 13:55:46
13119,7.83,2020-11-23 14:15:46
13120,7.82,2020-11-23 14:35:46
13121,7.81,2020-11-23 14:55:47
13122,7.81,2020-11-23 15:15:47
13123,7.81,2020-11-23 15:35:47
13124,7.8,2020-11-23 15:55:47
13125,7.79,2020-11-23 16:15:48
13126,7.79,2020-11-23 16:35:48
13127,7.78,2020-11-23 16:55:48
13128,7.77,2020-11-23 17:15:48
13129,7.75,2020-11-23 17:35:48
13130,7.75,2020-11-23 17:55:49
13131,7.74,2020-11-23 18:15:49
13132,7.74,2020-11-23 18:35:49
13133,7.74,2020-11-23 18:55:50
13134,7.72,2020-11-23 19:15:50
13135,7.7,2020-11-23 19:49:07
13136,7.69,2020-11-23 20:09:07
13137,7.68,2020-11-23 20:29:07
13138,7.68,2020-11-23 20:49:07
13139,7.68,2020-11-23 21:09:08
13140,7.68,2020-11-23 21:29:08
13141,7.67,2020-11-23 21:49:08
13142,7.66,2020-11-23 22:09:08
13143,7.67,2020-11-23 22:29:08
13144,7.65,2020-11-23 22:49:09
13145,7.65,2020-11-23 23:09:09
13146,7.65,2020-11-23 23:29:09
13147,7.65,2020-11-23 23:49:09
13148,7.65,2020-11-24 00:09:10
13149,7.65,2020-11-24 00:29:10
13150,7.65,2020-11-24 00:49:10
13151,7.65,2020-11-24 01:09:10
13152,7.65,2020-11-24 01:29:10
13153,7.65,2020-11-24 01:49:11
13154,7.63,2020-11-24 02:09:11
13155,7.61,2020-11-24 02:29:11
13156,7.61,2020-11-24 02:49:11
13157,7.6,2020-11-24 03:09:12
13158,7.64,2020-11-24 03:29:12
13159,7.62,2020-11-24 03:49:12
13160,7.67,2020-11-24 04:29:12
13161,7.66,2020-11-24 04:09:12
13162,7.67,2020-11-24 05:29:13
13163,7.65,2020-11-24 05:09:13
13164,7.67,2020-11-24 04:49:13
13165,7.74,2020-11-24 07:29:15
13166,7.72,2020-11-24 07:09:14
13167,7.67,2020-11-24 06:49:14
13168,7.64,2020-11-24 06:29:14
13169,7.6,2020-11-24 06:09:14
13170,7.64,2020-11-24 05:49:13
13171,7.88,2020-11-24 15:29:20
13172,7.85,2020-11-24 15:09:20
13173,7.84,2020-11-24 14:49:19
13174,7.84,2020-11-24 14:29:19
13175,7.84,2020-11-24 14:09:19
13176,7.85,2020-11-24 13:49:19
13177,7.85,2020-11-24 13:29:19
13178,7.85,2020-11-24 13:09:18
13179,7.85,2020-11-24 12:49:18
13180,7.85,2020-11-24 12:29:18
13181,7.84,2020-11-24 12:09:18
13182,7.84,2020-11-24 11:49:17
13183,7.91,2020-11-24 16:29:21
13184,7.91,2020-11-24 16:09:20
13185,7.89,2020-11-24 15:49:20
13186,7.83,2020-11-24 11:29:17
13187,7.82,2020-11-24 11:09:17
13188,7.81,2020-11-24 10:49:17
13189,7.81,2020-11-24 10:29:16
13190,7.81,2020-11-24 10:09:16
13191,7.8,2020-11-24 09:49:16
13192,7.8,2020-11-24 09:29:16
13193,7.79,2020-11-24 09:09:16
13194,7.78,2020-11-24 08:49:15
13195,7.78,2020-11-24 08:29:15
13196,7.78,2020-11-24 08:09:15
13197,7.74,2020-11-24 07:49:15
13198,7.92,2020-11-24 17:29:21
13199,7.92,2020-11-24 17:09:21
13200,7.89,2020-11-24 16:49:21
13201,7.88,2020-11-25 02:09:27
13202,7.88,2020-11-25 01:49:27
13203,7.88,2020-11-25 01:29:27
13204,7.88,2020-11-25 01:09:27
13205,7.88,2020-11-25 00:49:26
13206,7.88,2020-11-25 00:29:26
13207,7.88,2020-11-25 00:09:26
13208,7.88,2020-11-24 23:49:26
13209,7.87,2020-11-24 23:29:25
13210,7.86,2020-11-24 23:09:25
13211,7.86,2020-11-24 22:49:25
13212,7.87,2020-11-24 22:29:25
13213,7.88,2020-11-24 22:09:24
13214,7.88,2020-11-24 21:49:24
13215,7.88,2020-11-24 21:29:24
13216,7.89,2020-11-24 21:09:24
13217,7.88,2020-11-24 20:49:23
13218,7.89,2020-11-24 20:29:23
13219,7.89,2020-11-24 20:09:23
13220,7.92,2020-11-24 19:49:23
13221,7.92,2020-11-24 19:29:23
13222,7.92,2020-11-24 19:09:22
13223,7.93,2020-11-24 18:49:22
13224,7.92,2020-11-24 18:29:22
13225,7.92,2020-11-24 18:09:22
13226,7.88,2020-11-25 02:29:27
13227,7.92,2020-11-24 17:49:21
13228,7.88,2020-11-25 03:09:28
13229,7.88,2020-11-25 02:49:28
13230,7.88,2020-11-25 03:49:28
13231,7.88,2020-11-25 03:29:28
13232,7.88,2020-11-25 04:09:29
13233,7.88,2020-11-25 04:29:29
13234,7.88,2020-11-25 04:49:29
13235,7.88,2020-11-25 05:09:29
13236,7.88,2020-11-25 05:29:29
13237,7.89,2020-11-25 05:49:30
13238,7.89,2020-11-25 06:09:30
13239,7.92,2020-11-25 06:29:30
13240,7.94,2020-11-25 06:49:30
13241,7.95,2020-11-25 07:09:31
13242,7.96,2020-11-25 07:29:31
13243,7.96,2020-11-25 07:49:31
13244,7.98,2020-11-25 08:09:31
13245,7.99,2020-11-25 08:29:31
13246,7.99,2020-11-25 08:49:32
13247,7.99,2020-11-25 09:09:32
13248,7.99,2020-11-25 09:29:32
13249,8.0,2020-11-25 09:49:32
13250,8.01,2020-11-25 10:09:33
13251,8.02,2020-11-25 10:29:33
13252,8.02,2020-11-25 10:49:33
13253,8.02,2020-11-25 11:09:33
13254,8.02,2020-11-25 11:29:34
13255,8.03,2020-11-25 11:49:34
13256,8.03,2020-11-25 12:09:34
13257,8.04,2020-11-25 12:29:34
13258,8.03,2020-11-25 12:49:35
13259,8.03,2020-11-25 13:09:35
13260,8.03,2020-11-25 13:29:35
13261,8.02,2020-11-25 13:49:35
13262,8.02,2020-11-25 14:09:35
13263,8.02,2020-11-25 14:29:36
13264,8.02,2020-11-25 14:49:36
13265,8.02,2020-11-25 15:09:36
13266,8.02,2020-11-25 15:29:36
13267,8.01,2020-11-25 15:49:37
13268,8.01,2020-11-25 16:09:37
13269,8.01,2020-11-25 16:29:37
13270,8.0,2020-11-25 16:49:37
13271,8.0,2020-11-25 17:09:37
13272,7.99,2020-11-25 17:29:38
13273,7.99,2020-11-25 17:49:38
13274,7.99,2020-11-25 18:09:38
13275,7.99,2020-11-25 18:29:38
13276,7.99,2020-11-25 18:49:39
13277,7.99,2020-11-25 19:09:39
13278,7.99,2020-11-25 19:29:39
13279,7.99,2020-11-25 19:49:39
13280,7.98,2020-11-25 20:09:39
13281,7.98,2020-11-25 20:29:40
13282,7.99,2020-11-25 20:49:40
13283,7.99,2020-11-25 21:09:40
13284,7.99,2020-11-25 21:29:41
13285,7.99,2020-11-25 21:49:41
13286,7.96,2020-11-25 22:09:41
13287,7.96,2020-11-25 22:29:41
