,value,timestamp_sensor
10917,169.58,2020-10-23 21:07:38
10918,169.41,2020-10-23 21:27:39
10919,169.42,2020-10-23 21:47:39
10920,169.46,2020-10-23 22:07:39
10921,169.26,2020-10-23 22:27:39
10922,169.49,2020-10-23 22:47:40
10923,169.24,2020-10-23 23:07:40
10924,169.23,2020-10-23 23:27:40
10925,169.29,2020-10-23 23:47:40
10926,169.53,2020-10-24 00:07:41
10927,169.54,2020-10-24 00:27:41
10928,169.29,2020-10-24 00:47:41
10929,169.66,2020-10-24 01:07:42
10930,169.36,2020-10-24 01:27:42
10931,169.35,2020-10-24 01:47:42
10932,169.24,2020-10-24 02:07:42
10933,169.23,2020-10-24 02:27:42
10934,169.29,2020-10-24 02:47:43
10935,169.25,2020-10-24 03:07:43
10936,169.29,2020-10-24 03:27:43
10937,169.35,2020-10-24 03:47:43
10938,169.49,2020-10-24 04:07:44
10939,169.65,2020-10-24 04:27:44
10940,169.25,2020-10-24 04:47:44
10941,169.24,2020-10-24 05:07:45
10942,169.6,2020-10-24 05:27:45
10943,169.39,2020-10-24 05:47:45
10944,169.47,2020-10-24 06:07:45
10945,169.51,2020-10-24 06:27:45
10946,169.38,2020-10-24 06:47:46
10947,169.26,2020-10-24 07:07:46
10948,169.32,2020-10-24 07:27:46
10949,169.36,2020-10-24 07:47:46
10950,169.45,2020-10-24 08:07:47
10951,169.25,2020-10-24 08:27:47
10952,169.13,2020-10-24 08:47:47
10953,169.56,2020-10-24 09:07:47
10954,169.1,2020-10-24 09:27:47
10955,169.43,2020-10-24 09:47:48
10956,169.22,2020-10-24 10:07:48
10957,169.27,2020-10-24 10:27:48
10958,169.37,2020-10-24 10:47:48
10959,169.4,2020-10-24 11:07:49
10960,169.29,2020-10-24 11:27:49
10961,169.35,2020-10-24 11:47:49
10962,169.51,2020-10-24 12:07:49
10963,169.32,2020-10-24 12:27:50
10964,169.41,2020-10-24 12:47:50
10965,169.09,2020-10-24 13:07:51
10966,169.5,2020-10-24 13:27:51
10967,169.27,2020-10-24 13:47:51
10968,169.23,2020-10-24 14:07:51
10969,169.47,2020-10-24 14:27:52
10970,169.34,2020-10-24 14:47:52
10971,169.39,2020-10-24 15:07:52
10972,169.51,2020-10-24 15:27:52
10973,169.45,2020-10-24 15:47:52
10974,169.64,2020-10-24 16:07:53
10975,169.43,2020-10-24 16:27:53
10976,169.46,2020-10-24 16:47:53
10977,169.34,2020-10-24 17:07:53
10978,169.37,2020-10-24 17:27:54
10979,169.33,2020-10-24 17:47:54
10980,169.41,2020-10-24 18:07:54
10981,168.68,2020-10-24 18:27:55
10982,167.98,2020-10-24 18:47:55
10983,169.35,2020-10-24 19:07:55
10984,169.7,2020-10-24 19:27:55
10985,169.45,2020-10-24 19:47:55
10986,169.35,2020-10-24 20:07:56
10987,169.52,2020-10-24 20:27:56
10988,169.4,2020-10-24 20:47:56
10989,169.59,2020-10-24 21:07:56
10990,169.4,2020-10-24 21:27:57
10991,169.52,2020-10-24 21:47:57
10992,169.45,2020-10-24 22:07:57
10993,169.37,2020-10-24 22:27:57
10994,169.46,2020-10-24 22:47:57
10995,169.63,2020-10-24 23:07:58
10996,169.24,2020-10-24 23:27:58
10997,169.31,2020-10-24 23:47:58
10998,169.59,2020-10-25 01:07:58
10999,169.05,2020-10-25 01:27:59
11000,169.44,2020-10-25 01:47:59
11001,169.52,2020-10-25 01:07:59
11002,169.63,2020-10-25 01:27:59
11003,169.51,2020-10-25 01:48:00
11004,169.49,2020-10-25 02:08:00
11005,169.08,2020-10-25 02:28:00
11006,169.39,2020-10-25 02:48:00
11007,169.62,2020-10-25 03:08:00
11008,169.13,2020-10-25 03:28:01
11009,169.61,2020-10-25 03:48:01
11010,169.73,2020-10-25 04:08:01
11011,169.48,2020-10-25 04:28:01
11012,169.61,2020-10-25 04:48:02
11013,169.41,2020-10-25 05:08:02
11014,169.56,2020-10-25 05:28:02
11015,169.49,2020-10-25 05:48:02
11016,169.75,2020-10-25 06:08:03
11017,169.31,2020-10-25 06:28:03
11018,169.7,2020-10-25 06:48:03
11019,169.34,2020-10-25 07:08:03
11020,169.6,2020-10-25 07:28:03
11021,169.36,2020-10-25 07:48:04
11022,169.46,2020-10-25 08:08:04
11023,169.39,2020-10-25 08:28:04
11024,169.21,2020-10-25 08:48:04
11025,169.25,2020-10-25 09:08:05
11026,169.46,2020-10-25 09:28:05
11027,169.38,2020-10-25 09:48:05
11028,169.33,2020-10-25 10:08:05
11029,169.5,2020-10-25 10:28:05
11030,169.57,2020-10-25 10:48:06
11031,169.35,2020-10-25 11:08:06
11032,169.42,2020-10-25 11:28:06
11033,169.05,2020-10-25 11:48:06
11034,168.81,2020-10-25 12:08:07
11035,168.73,2020-10-25 12:28:07
11036,169.28,2020-10-25 12:48:07
11037,169.1,2020-10-25 13:08:07
11038,169.07,2020-10-25 13:28:08
11039,169.25,2020-10-25 13:48:08
11040,169.16,2020-10-25 14:08:08
11041,169.21,2020-10-25 14:28:08
11042,169.53,2020-10-25 14:48:08
11043,169.47,2020-10-25 15:28:09
11044,169.34,2020-10-25 15:08:09
11045,169.69,2020-10-25 15:48:09
11046,169.9,2020-10-25 16:08:09
11047,169.71,2020-10-25 16:28:10
11048,170.02,2020-10-25 16:48:10
11049,169.35,2020-10-25 17:08:10
11050,169.47,2020-10-25 17:28:10
11051,169.27,2020-10-25 17:48:11
11052,169.61,2020-10-25 18:08:11
11053,169.52,2020-10-25 18:28:11
11054,169.78,2020-10-25 18:48:11
11055,169.18,2020-10-25 19:08:11
11056,169.64,2020-10-25 19:28:12
11057,169.68,2020-10-25 19:48:12
11058,169.57,2020-10-25 20:08:12
11059,169.61,2020-10-25 20:28:12
11060,169.43,2020-10-25 20:48:13
11061,169.66,2020-10-25 21:08:13
11062,169.54,2020-10-25 21:28:13
11063,169.38,2020-10-25 21:48:13
11064,169.66,2020-10-25 22:08:14
11065,169.3,2020-10-25 22:28:14
11066,169.48,2020-10-25 22:48:14
11067,169.46,2020-10-25 23:08:15
11068,169.45,2020-10-25 23:28:15
11069,169.47,2020-10-25 23:48:15
11070,169.26,2020-10-26 00:08:15
11071,169.44,2020-10-26 00:28:15
11072,169.51,2020-10-26 00:48:16
11073,169.71,2020-10-26 01:08:16
11074,169.44,2020-10-26 01:28:16
11075,169.54,2020-10-26 01:48:16
11076,169.41,2020-10-26 02:08:17
11077,168.89,2020-10-26 02:28:17
11078,169.67,2020-10-26 02:48:17
11079,169.51,2020-10-26 03:08:17
11080,169.52,2020-10-26 03:28:17
11081,169.41,2020-10-26 03:48:18
11082,169.6,2020-10-26 04:08:18
11083,169.69,2020-10-26 04:28:18
11084,169.65,2020-10-26 04:48:18
11085,169.61,2020-10-26 05:08:18
11086,169.69,2020-10-26 05:28:19
11087,169.64,2020-10-26 05:48:19
11088,169.65,2020-10-26 06:08:19
11089,169.55,2020-10-26 06:28:19
11090,169.68,2020-10-26 06:48:20
11091,169.7,2020-10-26 07:08:20
11092,169.77,2020-10-26 07:28:20
11093,169.42,2020-10-26 07:48:21
11094,169.37,2020-10-26 08:08:21
11095,169.36,2020-10-26 08:28:21
11096,169.57,2020-10-26 08:48:21
11097,169.27,2020-10-26 09:08:21
11098,168.94,2020-10-26 09:28:22
11099,169.5,2020-10-26 09:48:22
11100,169.51,2020-10-26 10:08:22
11101,169.56,2020-10-26 10:28:22
11102,169.52,2020-10-26 10:48:22
11103,169.87,2020-10-26 11:08:23
11104,169.65,2020-10-26 11:28:23
11105,169.57,2020-10-26 11:48:23
11106,169.66,2020-10-26 12:08:24
11107,169.7,2020-10-26 12:28:24
11108,169.56,2020-10-26 12:48:24
11109,169.52,2020-10-26 13:08:24
11110,169.45,2020-10-26 13:28:25
11111,169.53,2020-10-26 13:48:25
11112,169.72,2020-10-26 14:08:25
11113,169.91,2020-10-26 14:28:25
11114,169.86,2020-10-26 14:48:25
11115,169.58,2020-10-26 15:08:26
11116,169.83,2020-10-26 15:28:26
11117,170.01,2020-10-26 15:48:26
11118,169.75,2020-10-26 16:08:26
11119,169.53,2020-10-26 16:28:26
11120,169.58,2020-10-26 16:48:27
11121,169.79,2020-10-26 17:08:27
11122,169.83,2020-10-26 17:28:27
11123,169.87,2020-10-26 17:48:28
11124,169.5,2020-10-26 18:08:28
11125,169.67,2020-10-26 18:28:28
11126,169.81,2020-10-26 18:48:28
11127,169.64,2020-10-26 19:08:28
11128,170.1,2020-10-26 19:28:29
11129,169.76,2020-10-26 19:48:29
11130,169.48,2020-10-26 20:08:29
11131,169.65,2020-10-26 20:28:29
11132,169.55,2020-10-26 20:48:29
11133,169.87,2020-10-26 21:08:30
11134,169.63,2020-10-26 21:28:30
11135,169.82,2020-10-26 21:48:30
11136,169.37,2020-10-26 22:08:30
11137,169.27,2020-10-26 22:28:31
11138,169.46,2020-10-26 22:48:31
11139,169.46,2020-10-26 23:08:31
11140,169.64,2020-10-26 23:28:31
11141,169.53,2020-10-26 23:48:31
11142,169.58,2020-10-27 00:08:32
11143,169.29,2020-10-27 00:28:32
11144,169.57,2020-10-27 00:48:32
11145,169.48,2020-10-27 01:08:33
11146,169.4,2020-10-27 01:28:33
11147,169.41,2020-10-27 01:48:33
11148,169.55,2020-10-27 02:08:33
11149,169.73,2020-10-27 02:28:33
11150,169.56,2020-10-27 02:48:34
11151,169.27,2020-10-27 03:08:34
11152,169.48,2020-10-27 03:28:34
11153,169.13,2020-10-27 03:48:35
11154,169.26,2020-10-27 04:08:35
11155,169.48,2020-10-27 04:28:35
11156,169.14,2020-10-27 04:48:35
11157,169.27,2020-10-27 05:08:35
11158,169.4,2020-10-27 05:28:36
11159,169.25,2020-10-27 05:48:36
11160,169.5,2020-10-27 06:08:36
11161,169.27,2020-10-27 06:28:36
11162,169.42,2020-10-27 06:48:37
11163,169.53,2020-10-27 07:08:37
11164,169.42,2020-10-27 07:28:37
11165,169.47,2020-10-27 07:48:37
11166,169.47,2020-10-27 08:08:38
11167,169.14,2020-10-27 08:28:38
11168,169.49,2020-10-27 08:48:38
11169,169.6,2020-10-27 09:08:38
11170,169.26,2020-10-27 09:28:38
11171,169.45,2020-10-27 09:48:39
11172,169.67,2020-10-27 10:08:39
11173,169.36,2020-10-27 10:28:39
11174,169.77,2020-10-27 10:48:39
11175,169.43,2020-10-27 11:08:40
11176,169.64,2020-10-27 11:28:40
11177,169.39,2020-10-27 11:48:40
11178,169.92,2020-10-27 12:08:40
11179,169.68,2020-10-27 12:28:40
11180,169.49,2020-10-27 12:48:41
11181,169.74,2020-10-27 13:08:41
11182,169.55,2020-10-27 13:28:41
11183,169.5,2020-10-27 13:48:41
11184,170.02,2020-10-27 14:08:42
11185,169.5,2020-10-27 14:28:42
11186,169.7,2020-10-27 14:48:42
11187,169.59,2020-10-27 15:08:42
11188,169.8,2020-10-27 15:28:43
11189,169.64,2020-10-27 15:48:43
11190,170.12,2020-10-27 16:08:43
11191,170.11,2020-10-27 16:28:43
11192,170.19,2020-10-27 16:48:43
11193,169.91,2020-10-27 17:08:44
11194,169.91,2020-10-27 17:28:44
11195,169.55,2020-10-27 17:48:44
11196,169.76,2020-10-27 18:08:44
11197,169.75,2020-10-27 18:28:45
11198,169.55,2020-10-27 18:48:45
11199,169.63,2020-10-27 19:08:45
11200,169.42,2020-10-27 19:28:45
11201,169.39,2020-10-27 19:48:46
11202,169.94,2020-10-27 20:08:46
11203,169.75,2020-10-27 20:28:46
11204,170.63,2020-10-27 20:48:46
11205,169.81,2020-10-27 21:08:46
11206,169.61,2020-10-27 21:28:47
11207,169.79,2020-10-27 21:48:47
11208,169.54,2020-10-27 22:08:47
11209,170.06,2020-10-27 22:28:47
11210,169.64,2020-10-27 22:48:48
11211,169.27,2020-10-27 23:08:48
11212,169.32,2020-10-27 23:28:48
11213,169.92,2020-10-27 23:48:48
11214,169.63,2020-10-28 00:08:49
11215,169.43,2020-10-28 00:28:49
11216,169.74,2020-10-28 00:48:49
11217,169.8,2020-10-28 01:08:49
11218,169.28,2020-10-28 01:28:49
11219,169.55,2020-10-28 01:48:50
11220,170.05,2020-10-28 02:08:50
11221,169.84,2020-10-28 02:28:50
11222,169.75,2020-10-28 02:48:50
11223,170.15,2020-10-28 03:08:51
11224,169.55,2020-10-28 03:28:51
11225,169.72,2020-10-28 03:48:51
11226,169.49,2020-10-28 04:08:51
11227,169.78,2020-10-28 04:28:52
11228,169.59,2020-10-28 04:48:52
11229,169.61,2020-10-28 05:08:52
11230,169.7,2020-10-28 05:28:52
11231,169.48,2020-10-28 05:48:52
11232,169.87,2020-10-28 06:08:53
11233,169.64,2020-10-28 06:28:53
11234,169.41,2020-10-28 06:48:53
11235,169.85,2020-10-28 07:08:53
11236,169.64,2020-10-28 07:28:54
11237,169.4,2020-10-28 07:48:54
11238,169.66,2020-10-28 08:08:54
11239,169.28,2020-10-28 08:28:54
11240,169.67,2020-10-28 08:48:54
11241,169.39,2020-10-28 09:08:55
11242,169.64,2020-10-28 09:28:55
11243,169.69,2020-10-28 09:48:55
11244,169.4,2020-10-28 10:08:56
11245,169.25,2020-10-28 10:28:56
11246,169.33,2020-10-28 10:48:56
11247,170.05,2020-10-28 11:08:56
11248,169.62,2020-10-28 11:28:56
11249,169.95,2020-10-28 11:48:57
11250,169.93,2020-10-28 12:08:57
11251,169.94,2020-10-28 12:28:57
11252,169.84,2020-10-28 12:48:57
11253,169.94,2020-10-28 13:08:57
11254,169.5,2020-10-28 13:28:58
11255,169.72,2020-10-28 13:48:58
11256,169.41,2020-10-28 14:08:58
11257,169.43,2020-10-28 14:28:58
11258,169.5,2020-10-28 14:48:59
11259,169.48,2020-10-28 15:08:59
11260,169.58,2020-10-28 15:28:59
11261,169.5,2020-10-28 15:48:59
11262,169.65,2020-10-28 16:09:00
11263,169.65,2020-10-28 16:29:00
11264,169.71,2020-10-28 16:49:00
11265,169.77,2020-10-28 17:09:00
11266,169.76,2020-10-28 17:29:00
11267,169.63,2020-10-28 17:49:01
11268,169.81,2020-10-28 18:09:01
11269,169.85,2020-10-28 18:29:01
11270,170.09,2020-10-28 18:49:01
11271,169.73,2020-10-28 19:09:02
11272,169.89,2020-10-28 19:29:02
11273,170.02,2020-10-28 19:49:02
11274,170.28,2020-10-28 20:09:02
11275,169.56,2020-10-28 20:29:03
11276,169.82,2020-10-28 20:49:03
11277,169.75,2020-10-28 21:09:03
11278,169.93,2020-10-28 21:29:04
11279,169.98,2020-10-28 21:49:04
11280,169.78,2020-10-28 22:09:04
11281,169.71,2020-10-28 22:29:04
11282,169.62,2020-10-28 22:49:05
11283,169.63,2020-10-28 23:09:05
11284,169.68,2020-10-28 23:29:05
11285,169.6,2020-10-28 23:49:06
11286,169.95,2020-10-29 00:09:06
11287,169.92,2020-10-29 00:29:06
11288,169.95,2020-10-29 00:49:06
11289,169.33,2020-10-29 01:09:06
11290,169.79,2020-10-29 01:29:06
11291,169.49,2020-10-29 01:49:07
11292,169.47,2020-10-29 02:09:07
11293,168.46,2020-10-29 02:29:07
11294,169.71,2020-10-29 02:49:07
11295,169.73,2020-10-29 03:09:08
11296,169.8,2020-10-29 03:29:07
11297,169.95,2020-10-29 03:49:08
11298,169.33,2020-10-29 04:09:08
11299,169.59,2020-10-29 04:29:08
11300,169.57,2020-10-29 04:49:08
11301,170.07,2020-10-29 05:09:09
11302,169.93,2020-10-29 05:29:09
11303,169.61,2020-10-29 05:49:09
11304,169.51,2020-10-29 06:09:10
11305,169.56,2020-10-29 06:29:10
11306,169.74,2020-10-29 06:49:10
11307,169.73,2020-10-29 07:09:10
11308,169.73,2020-10-29 07:29:10
11309,169.63,2020-10-29 07:49:11
11310,169.75,2020-10-29 08:09:11
11311,169.79,2020-10-29 08:29:11
11312,169.55,2020-10-29 08:49:11
11313,170.15,2020-10-29 09:09:12
11314,169.63,2020-10-29 09:29:12
11315,169.98,2020-10-29 09:49:12
11316,169.88,2020-10-29 10:09:12
11317,169.65,2020-10-29 10:29:12
11318,169.24,2020-10-29 10:49:13
11319,169.95,2020-10-29 11:09:13
11320,169.72,2020-10-29 11:29:13
11321,170.03,2020-10-29 11:49:13
11322,169.69,2020-10-29 12:09:14
11323,170.23,2020-10-29 12:29:14
11324,170.01,2020-10-29 12:49:14
11325,169.63,2020-10-29 13:09:14
11326,169.82,2020-10-29 13:29:14
11327,169.7,2020-10-29 13:49:15
11328,169.81,2020-10-29 14:09:15
11329,170.11,2020-10-29 14:29:15
11330,169.51,2020-10-29 14:49:15
11331,169.77,2020-10-29 15:09:16
11332,169.79,2020-10-29 15:29:16
11333,169.87,2020-10-29 15:49:16
11334,169.67,2020-10-29 16:09:16
11335,169.75,2020-10-29 16:29:16
11336,169.97,2020-10-29 16:49:17
11337,169.97,2020-10-29 17:09:17
11338,169.6,2020-10-29 17:29:17
11339,170.24,2020-10-29 17:49:18
11340,169.88,2020-10-29 18:09:18
11341,169.86,2020-10-29 18:29:18
11342,169.73,2020-10-29 18:49:18
11343,169.64,2020-10-29 19:09:18
11344,170.3,2020-10-29 19:29:18
11345,169.69,2020-10-29 19:49:18
11346,170.09,2020-10-29 20:09:19
11347,169.52,2020-10-29 20:29:19
11348,169.65,2020-10-29 20:49:19
11349,170.14,2020-10-29 21:09:19
11350,169.79,2020-10-29 21:29:20
11351,169.66,2020-10-29 21:49:20
11352,169.73,2020-10-29 22:09:20
11353,169.61,2020-10-29 22:29:20
11354,169.82,2020-10-29 22:49:20
11355,169.79,2020-10-29 23:09:21
11356,170.12,2020-10-29 23:29:21
11357,169.95,2020-10-29 23:49:21
11358,169.5,2020-10-30 00:09:21
11359,169.77,2020-10-30 00:29:22
11360,169.68,2020-10-30 00:49:22
11361,169.49,2020-10-30 01:09:22
11362,169.88,2020-10-30 01:29:22
11363,169.79,2020-10-30 01:49:23
11364,169.4,2020-10-30 02:09:23
11365,169.63,2020-10-30 02:29:23
11366,169.62,2020-10-30 02:49:23
11367,169.49,2020-10-30 03:09:23
11368,169.57,2020-10-30 03:29:24
11369,169.85,2020-10-30 03:49:24
11370,169.98,2020-10-30 04:09:24
11371,169.19,2020-10-30 04:29:24
11372,169.65,2020-10-30 04:49:25
11373,169.55,2020-10-30 05:09:25
11374,170.02,2020-10-30 05:29:25
11375,170.12,2020-10-30 05:49:25
11376,169.77,2020-10-30 06:09:25
11377,169.79,2020-10-30 06:29:26
11378,169.95,2020-10-30 06:49:26
11379,169.86,2020-10-30 07:09:27
11380,170.1,2020-10-30 07:29:27
11381,169.66,2020-10-30 07:49:27
11382,169.88,2020-10-30 08:09:27
11383,170.01,2020-10-30 08:29:28
11384,170.18,2020-10-30 08:49:28
11385,169.64,2020-10-30 09:29:28
11386,169.71,2020-10-30 09:09:28
11387,169.84,2020-10-30 09:49:28
11388,169.7,2020-10-30 10:09:29
11389,169.82,2020-10-30 10:29:29
11390,169.73,2020-10-30 10:49:29
11391,169.54,2020-10-30 11:09:29
11392,169.47,2020-10-30 11:29:30
11393,169.65,2020-10-30 11:49:30
11394,169.47,2020-10-30 12:09:30
11395,169.4,2020-10-30 12:29:30
11396,169.77,2020-10-30 12:49:31
11397,169.6,2020-10-30 13:09:31
11398,169.66,2020-10-30 13:29:31
11399,169.55,2020-10-30 13:49:31
11400,169.75,2020-10-30 14:09:31
11401,170.18,2020-10-30 14:29:32
11402,169.69,2020-10-30 14:49:32
11403,170.03,2020-10-30 15:09:32
11404,170.08,2020-10-30 15:29:32
11405,170.01,2020-10-30 15:49:33
11406,169.59,2020-10-30 16:09:33
11407,169.9,2020-10-30 16:29:33
11408,169.75,2020-10-30 16:49:33
11409,169.48,2020-10-30 17:09:34
11410,169.51,2020-10-30 17:29:34
11411,169.34,2020-10-30 17:49:34
11412,169.66,2020-10-30 18:09:34
11413,169.77,2020-10-30 18:29:34
11414,169.69,2020-10-30 18:49:35
11415,169.48,2020-10-30 19:09:35
11416,169.88,2020-10-30 19:29:36
11417,169.36,2020-10-30 19:49:36
11418,169.41,2020-10-30 20:09:36
11419,169.28,2020-10-30 20:29:36
11420,169.46,2020-10-30 20:49:37
11421,169.69,2020-10-30 21:09:37
11422,169.57,2020-10-30 21:29:37
11423,169.43,2020-10-30 21:49:37
11424,169.42,2020-10-30 22:09:38
11425,169.51,2020-10-30 22:29:38
11426,169.69,2020-10-30 22:49:38
11427,169.48,2020-10-30 23:09:38
11428,169.43,2020-10-30 23:29:39
11429,169.42,2020-10-30 23:49:39
11430,169.74,2020-10-31 00:09:39
11431,169.37,2020-10-31 00:29:39
11432,169.41,2020-10-31 00:49:39
11433,169.68,2020-10-31 01:09:40
11434,169.62,2020-10-31 01:29:40
11435,169.41,2020-10-31 01:49:40
11436,169.65,2020-10-31 02:09:40
11437,169.58,2020-10-31 02:29:41
11438,169.47,2020-10-31 02:49:41
11439,169.75,2020-10-31 03:09:41
11440,169.52,2020-10-31 03:29:41
11441,169.59,2020-10-31 03:49:42
11442,169.44,2020-10-31 04:09:42
11443,169.61,2020-10-31 04:29:42
11444,169.24,2020-10-31 04:49:42
11445,169.35,2020-10-31 05:09:43
11446,169.35,2020-10-31 05:29:43
11447,169.5,2020-10-31 05:49:43
11448,169.78,2020-10-31 06:09:43
11449,169.24,2020-10-31 06:29:43
11450,169.2,2020-10-31 06:49:44
11451,169.12,2020-10-31 07:09:44
11452,169.31,2020-10-31 07:29:44
11453,169.18,2020-10-31 07:49:44
11454,169.25,2020-10-31 08:09:44
11455,169.13,2020-10-31 08:29:45
11456,169.16,2020-10-31 08:49:45
11457,169.24,2020-10-31 09:09:45
11458,168.99,2020-10-31 09:29:45
11459,168.96,2020-10-31 09:49:46
11460,169.13,2020-10-31 10:09:46
11461,169.11,2020-10-31 10:29:46
11462,169.27,2020-10-31 10:49:46
11463,169.11,2020-10-31 11:09:46
11464,169.23,2020-10-31 11:29:47
11465,169.65,2020-10-31 11:49:47
11466,169.53,2020-10-31 12:09:47
11467,169.62,2020-10-31 12:29:47
11468,169.39,2020-10-31 12:49:48
11469,169.31,2020-10-31 13:09:48
11470,169.04,2020-10-31 13:29:48
11471,169.39,2020-10-31 13:49:48
11472,169.46,2020-10-31 14:09:49
11473,169.24,2020-10-31 14:29:49
11474,169.55,2020-10-31 15:09:49
11475,169.34,2020-10-31 14:49:49
11476,169.36,2020-10-31 15:29:50
11477,169.43,2020-10-31 15:49:50
11478,169.39,2020-10-31 16:09:50
11479,169.45,2020-10-31 16:29:50
11480,169.54,2020-10-31 16:49:50
11481,169.29,2020-10-31 17:09:51
11482,169.92,2020-10-31 17:29:51
11483,169.62,2020-10-31 17:49:51
11484,169.24,2020-10-31 18:09:51
11485,169.53,2020-10-31 18:29:52
11486,169.14,2020-10-31 18:49:52
11487,169.22,2020-10-31 19:09:52
11488,169.13,2020-10-31 19:29:52
11489,169.13,2020-10-31 19:49:53
11490,169.33,2020-10-31 20:09:53
11491,169.34,2020-10-31 20:29:53
11492,169.15,2020-10-31 20:49:53
11493,169.13,2020-10-31 21:09:53
11494,169.27,2020-10-31 21:29:54
11495,169.13,2020-10-31 22:09:54
11496,168.72,2020-10-31 21:49:54
11497,168.98,2020-10-31 22:29:54
11498,169.09,2020-10-31 22:49:55
11499,169.19,2020-10-31 23:09:55
11500,168.99,2020-10-31 23:29:55
11501,168.92,2020-11-01 00:09:55
11502,169.18,2020-10-31 23:49:55
11503,169.48,2020-11-01 00:29:56
11504,169.2,2020-11-01 00:49:56
11505,169.09,2020-11-01 01:09:56
11506,169.2,2020-11-01 01:29:56
11507,169.24,2020-11-01 02:09:57
11508,169.32,2020-11-01 01:49:57
11509,169.31,2020-11-01 02:29:57
11510,168.93,2020-11-01 02:49:57
11511,168.69,2020-11-01 03:29:58
11512,169.21,2020-11-01 03:09:57
11513,169.09,2020-11-01 03:49:58
11514,169.47,2020-11-01 04:29:58
11515,169.13,2020-11-01 04:09:58
11516,169.28,2020-11-01 05:49:59
11517,169.3,2020-11-01 05:29:59
11518,169.15,2020-11-01 05:09:59
11519,169.06,2020-11-01 04:49:59
11520,169.31,2020-11-01 06:30:00
11521,168.98,2020-11-01 06:09:59
11522,169.16,2020-11-01 06:50:00
11523,169.04,2020-11-01 07:10:00
11524,169.12,2020-11-01 09:50:02
11525,169.21,2020-11-01 09:30:02
11526,168.98,2020-11-01 09:10:02
11527,168.91,2020-11-01 08:50:01
11528,169.17,2020-11-01 08:30:01
11529,169.19,2020-11-01 08:10:01
11530,169.22,2020-11-01 07:50:01
11531,168.99,2020-11-01 07:30:00
11532,169.04,2020-11-01 11:30:03
11533,169.13,2020-11-01 11:10:03
11534,169.24,2020-11-01 10:50:03
11535,169.11,2020-11-01 10:30:02
11536,169.18,2020-11-01 10:10:02
11537,169.53,2020-11-01 15:10:06
11538,169.43,2020-11-01 14:50:05
11539,169.29,2020-11-01 14:30:05
11540,168.97,2020-11-01 14:10:05
11541,169.44,2020-11-01 13:50:05
11542,169.27,2020-11-01 13:30:05
11543,169.28,2020-11-01 13:10:04
11544,169.2,2020-11-01 12:50:04
11545,169.41,2020-11-01 12:30:04
11546,169.53,2020-11-01 12:10:04
11547,169.02,2020-11-01 11:50:03
11548,168.79,2020-11-01 15:30:06
11549,169.12,2020-11-01 16:10:07
11550,169.2,2020-11-01 15:50:06
11551,169.06,2020-11-01 17:30:07
11552,169.07,2020-11-01 17:10:07
11553,169.47,2020-11-01 16:50:07
11554,169.27,2020-11-01 16:30:07
11555,169.26,2020-11-01 19:50:09
11556,169.18,2020-11-01 19:30:09
11557,169.25,2020-11-01 19:10:09
11558,169.31,2020-11-01 18:50:08
11559,169.23,2020-11-01 18:30:08
11560,169.41,2020-11-01 18:10:08
11561,169.24,2020-11-01 17:50:08
11562,169.28,2020-11-01 21:30:10
11563,168.74,2020-11-01 21:10:10
11564,169.25,2020-11-01 20:50:10
11565,169.27,2020-11-01 20:30:09
11566,169.25,2020-11-01 20:10:09
11567,169.14,2020-11-01 21:50:10
11568,168.76,2020-11-01 22:50:11
11569,169.05,2020-11-01 22:30:11
11570,169.07,2020-11-01 22:10:11
11571,168.69,2020-11-01 23:30:12
11572,169.25,2020-11-01 23:10:11
11573,168.77,2020-11-01 23:50:12
11574,168.72,2020-11-02 00:30:12
11575,168.84,2020-11-02 00:10:12
11576,169.09,2020-11-02 01:30:13
11577,168.83,2020-11-02 01:10:13
11578,169.04,2020-11-02 00:50:13
11579,168.84,2020-11-02 01:50:13
11580,169.06,2020-11-02 02:10:13
11581,169.09,2020-11-02 02:30:14
11582,169.5,2020-11-02 02:50:14
11583,169.11,2020-11-02 03:50:15
11584,169.59,2020-11-02 03:30:14
11585,169.21,2020-11-02 03:10:14
11586,169.28,2020-11-02 04:10:15
11587,169.04,2020-11-02 04:30:15
11588,169.09,2020-11-02 04:50:15
11589,169.12,2020-11-02 05:10:15
11590,168.89,2020-11-02 05:30:16
11591,169.12,2020-11-02 05:50:16
11592,169.23,2020-11-02 06:10:16
11593,169.18,2020-11-02 06:30:16
11594,169.3,2020-11-02 06:50:17
11595,169.07,2020-11-02 07:10:17
11596,169.16,2020-11-02 07:30:17
11597,169.13,2020-11-02 07:50:17
11598,169.28,2020-11-02 08:10:18
11599,169.65,2020-11-02 08:30:18
11600,169.17,2020-11-02 08:50:18
11601,169.41,2020-11-02 09:30:18
11602,169.28,2020-11-02 09:10:18
11603,169.45,2020-11-02 09:50:19
11604,169.4,2020-11-02 10:10:19
11605,169.46,2020-11-02 10:30:19
11606,169.41,2020-11-02 10:50:19
11607,169.61,2020-11-02 11:30:20
11608,169.43,2020-11-02 11:10:20
11609,169.63,2020-11-02 11:50:20
11610,169.46,2020-11-02 12:30:21
11611,169.61,2020-11-02 12:10:21
11612,169.25,2020-11-02 12:50:21
11613,169.4,2020-11-02 13:30:21
11614,169.17,2020-11-02 13:10:21
11615,169.46,2020-11-02 13:50:22
